StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Friends Initials,Tense,Vaca_Avg,Job_Avg,Date_Avg,House_Avg,Car_Avg,Total Average,Vacation_1,Vacation_2,Vacation_3,Vacation_4,Vacation_5,Job_1,Job_2,Job_3,Job_4,Job_5,Date_1,Date_2,Date_3,Date_4,Date_5,House_1,House_2,House_3,House_4,House_5,Car_1,Car_2,Car_3,Car_4,Car_5,Imagination_1,Imagination_2,RC Imagine 2,Imagination_3,RC Imagine 3,Imagination_4,Imagination_Avg,HowClose,Gender,Ethnicity,Age,Religion,time,TIME,Job,House,Car,Religion_11_TEXT,id,a,b,c,d,e,f,g
11/12/24 22:59,11/12/24 23:19,IP Address,199.19.117.220,100,1198,TRUE,11/12/24 23:19,R_1DYAOdumxW9iDZM,43.5553,-111.8922,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KK,Past,2.4,5.4,5.8,3.6,1.8,3.8,3,2,3,2,2,6,5,7,4,5,6,6,7,5,5,4,3,5,1,5,2,2,2,1,2,4,3,5,5,3,2,3.5,6,Male,Caucasian American/White,22,Atheist,after this event has already occurred,AFTER,started,moved,acquired,,334620,1,x,3,4,2,x,5
11/12/24 23:17,11/12/24 23:21,IP Address,205.185.98.38,100,268,TRUE,11/12/24 23:21,R_5EhQwvLIzn4ldQB,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,BA,Future,4,5.2,4,4,3.2,4.08,5,4,5,2,4,5,5,6,5,5,4,4,5,3,4,4,3,4,4,5,3,3,4,2,4,4,2,6,4,4,2,4,5,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,306207,4,x,5,x,1,2,3
11/13/24 0:35,11/13/24 0:46,IP Address,192.64.2.138,100,671,TRUE,11/13/24 0:46,R_5kPMTQMYdBQ2DxD,43.4799,-110.762,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KK,Past,3.4,6.6,5,5.2,3.6,4.76,4,3,4,1,5,7,7,7,5,7,5,5,6,3,6,6,4,7,2,7,4,3,5,1,5,5,3,5,2,6,4,5,7,Female,Asian American/Asian,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,971793,x,5,1,3,x,4,2
11/13/24 7:23,11/13/24 7:30,IP Address,23.123.96.198,100,441,TRUE,11/13/24 7:30,R_3jlqYyTSD61ymdj,30.671,-87.1737,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LH,Future,3.8,3,4,3.2,3.2,3.44,3,3,6,2,5,2,2,6,2,3,4,4,4,3,5,2,2,5,1,6,2,2,6,1,5,3,2,6,2,6,2,4.25,5,Female,Caucasian American/White,40,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,383002,3,x,5,1,4,2,x
11/13/24 10:25,11/13/24 10:31,IP Address,157.201.98.1,100,360,TRUE,11/13/24 10:31,R_1KUtMVyhRMua5Df,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,SR,Past,1.4,2.6,3.2,2.8,1.8,2.36,1,1,1,1,3,2,1,5,2,3,4,2,5,4,1,3,2,3,2,4,2,3,1,1,2,6,1,7,5,3,2,4.5,5,Male,Caucasian American/White,20,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,383855,1,x,4,2,5,3,x
11/13/24 10:31,11/13/24 10:41,IP Address,157.201.98.1,100,608,TRUE,11/13/24 10:41,R_1iG5QQyP4U92QnL,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,I L,Past,2,2.4,2.4,1.8,1.8,2.08,2,2,2,1,3,2,2,3,2,3,2,2,3,2,3,2,2,2,1,2,2,2,2,1,2,3,1,7,3,5,3,4.5,6,Male,Caucasian American/White,20,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,298519,x,5,4,1,2,x,3
11/13/24 10:55,11/13/24 11:04,IP Address,157.201.96.100,100,536,TRUE,11/13/24 11:04,R_6ENny4xPjRp4wYE,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,HR,Future,4.6,5.8,6.6,6.4,5,5.68,3,3,7,4,6,5,5,7,6,6,6,6,7,7,7,6,6,7,6,7,4,4,6,5,6,6,1,7,2,6,3,5.5,5,Female,Caucasian American/White,20,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,306264,x,3,4,2,x,1,5
11/13/24 10:04,11/13/24 10:09,IP Address,157.201.98.1,73,268,FALSE,11/13/24 11:09,R_1lJopHOi7z8BFet,,,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,Emma,Future,3,3.2,2.8,1.6,1.4,2.4,2,3,4,1,5,3,3,2,3,5,2,2,2,2,6,1,1,1,2,3,1,1,1,1,3,5,4,4,3,5,2,4,7,,,,,before this event will occur,BEFORE,starts,moves,acquires,,947475,x,3,4,5,x,2,1
11/13/24 12:03,11/13/24 12:09,IP Address,38.148.89.48,100,338,TRUE,11/13/24 12:09,R_5ahnL9eqx1Rj9BR,40.3598,-111.7304,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AR,Past,2.6,2.6,3,2.8,2.2,2.64,2,2,2,1,6,2,2,2,1,6,3,3,3,1,5,2,2,2,1,7,1,1,1,1,7,2,1,7,2,6,3,4.5,7,Female,Caucasian American/White,49,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,559179,3,x,5,2,4,1,x
11/13/24 13:06,11/13/24 13:12,IP Address,73.90.66.142,100,350,TRUE,11/13/24 13:12,R_7TFTo1UpFLKqrQX,36.7539,-119.7085,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,TK,Future,3.4,5.4,6.8,5.4,5.8,5.36,2,2,4,2,7,4,4,7,5,7,7,7,7,6,7,4,4,7,5,7,5,5,7,5,7,5,1,7,4,4,5,5.25,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,724635,2,x,3,1,x,4,5
11/13/24 13:55,11/13/24 14:05,IP Address,205.185.98.52,100,612,TRUE,11/13/24 14:05,R_3PhttozKoHNi6HX,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,J.B.O,Past,4,6.2,2.8,3.2,2.8,3.8,1,3,7,2,7,6,6,7,5,7,3,4,2,1,4,6,3,2,2,3,4,2,3,2,3,4,1,7,1,7,3,5.25,7,Female,African American/Black,20,Christian,after this event has already occurred,AFTER,started,moved,acquired,,637673,x,2,3,x,5,4,1
11/13/24 14:04,11/13/24 14:09,IP Address,157.201.98.1,100,319,TRUE,11/13/24 14:09,R_3QBOFQOqWbehFXH,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LH,Future,4.4,5,5.4,4.8,4.2,4.76,5,5,4,1,7,6,7,4,1,7,7,7,3,3,7,5,6,5,1,7,4,2,7,1,7,4,1,7,2,6,5,5.5,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,984265,x,1,4,3,5,2,x
11/13/24 14:05,11/13/24 14:10,IP Address,166.182.80.255,100,302,TRUE,11/13/24 14:10,R_55Hi1UnkJPvzCqn,35.4662,-97.5168,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,CH,Future,4.6,5,5.2,4.6,4.8,4.84,3,4,7,2,7,3,4,7,4,7,3,5,7,4,7,3,4,7,2,7,3,4,7,3,7,2,2,6,6,2,2,3,5,Female,Caucasian American/White,22,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,284041,2,x,4,1,x,5,3
11/13/24 14:06,11/13/24 14:11,IP Address,172.56.148.117,100,293,TRUE,11/13/24 14:11,R_5oATJ9wtBiO9MbH,43.6339,-116.2942,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LT,Past,3.2,3.2,2.6,3.8,3.4,3.24,2,2,4,3,5,2,2,4,4,4,3,3,2,2,3,4,3,4,4,4,4,3,3,3,4,3,2,6,2,6,2,4.25,6,Female,Caucasian American/White,21,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,943969,x,1,3,5,x,2,4
11/13/24 14:13,11/13/24 14:17,IP Address,205.185.107.47,100,264,TRUE,11/13/24 14:17,R_6tR4WozCEYuxAzL,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,K.R.W,Past,5.8,5.4,7,5,4.2,5.48,5,5,7,5,7,5,5,6,4,7,7,7,7,7,7,4,4,6,5,6,4,4,4,5,4,5,1,7,2,6,4,5.5,5,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,192698,x,3,1,5,2,4,x
11/13/24 14:26,11/13/24 14:31,IP Address,199.19.117.220,100,323,TRUE,11/13/24 14:31,R_7gdNupbyDCEZzi2,43.5553,-111.8922,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,RN,Future,6,6.6,5.8,5,3.6,5.4,5,5,7,6,7,6,7,7,7,6,5,6,6,7,5,4,4,5,6,6,3,3,4,5,3,6,1,7,1,7,6,6.5,5,Female,Mixed Ethnicity,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,829631,1,x,3,4,5,x,2
11/13/24 14:35,11/13/24 14:39,IP Address,157.201.96.100,100,269,TRUE,11/13/24 14:39,R_3tajVTvojaOyBXk,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,MK,Past,3.6,4.8,5.4,3.6,3,4.08,2,2,6,2,6,5,5,5,4,5,7,6,3,4,7,2,2,7,4,3,1,1,7,4,2,4,2,6,3,5,3,4.5,5,Male,Caucasian American/White,20,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,132499,x,1,2,4,5,3,x
11/13/24 14:29,11/13/24 14:41,IP Address,205.185.107.12,100,772,TRUE,11/13/24 14:41,R_34oNzT4CtLjcJZ1,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KB,Past,6.4,7,4.6,4,6.8,5.76,6,7,7,5,7,7,7,7,7,7,5,4,6,3,5,4,3,5,3,5,7,7,7,6,7,7,1,7,1,7,5,6.5,6,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,657244,x,4,3,x,1,5,2
11/13/24 14:20,11/13/24 14:49,IP Address,157.201.98.1,100,1784,TRUE,11/13/24 14:49,R_3KuLLAdKd5DzGZI,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,DW,Future,5,5.2,5.6,5.6,5.6,5.4,5,4,7,2,7,5,5,7,2,7,6,6,7,2,7,6,6,7,2,7,6,6,7,2,7,4,1,7,1,7,6,6,7,Male,Caucasian American/White,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,810273,1,x,5,4,2,x,3
11/13/24 14:47,11/13/24 14:50,IP Address,157.201.96.100,100,192,TRUE,11/13/24 14:50,R_590sPTCAySvMH8x,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,TL,Future,2.8,3.2,2.4,3.2,3.6,3.04,2,2,4,2,4,4,2,4,2,4,2,2,2,2,4,3,3,3,2,5,3,3,6,3,3,2,1,7,1,7,3,4.75,7,Male,Caucasian American/White,22,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,453380,3,x,5,x,2,4,1
11/13/24 14:55,11/13/24 15:00,IP Address,65.181.53.74,100,289,TRUE,11/13/24 15:00,R_7ySv9I6eArVf6QF,43.8157,-111.7817,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KC,Future,5,6.2,6.6,6.6,6.8,6.24,4,5,5,5,6,6,6,6,6,7,6,7,7,6,7,6,7,7,6,7,7,7,7,6,7,6,1,7,1,7,2,5.5,7,Female,Mixed Ethnicity,18,Christian,before this event will occur,BEFORE,starts,moves,acquires,,396791,x,4,2,3,1,x,5
11/13/24 14:54,11/13/24 15:00,IP Address,73.223.216.138,100,314,TRUE,11/13/24 15:00,R_5ZDfUIMmwCzsbGd,38.2901,-122.2828,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,MR,Past,4.4,5.6,5.8,5.8,2.6,4.84,4,3,7,2,6,6,6,5,5,6,6,6,6,4,7,7,6,7,3,6,4,3,3,1,2,3,1,7,1,7,6,5.75,7,Female,Caucasian American/White,42,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,527209,x,4,1,5,x,2,3
11/13/24 15:00,11/13/24 15:04,IP Address,157.201.96.28,100,245,TRUE,11/13/24 15:04,R_531OVMKPwl0t30Q,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,SKM,Future,5,5.8,6.8,7,2.2,5.36,4,6,7,3,5,7,7,7,5,3,7,7,7,7,6,7,7,7,7,7,4,3,1,1,2,4,1,7,1,7,2,5,7,Female,Caucasian American/White,19,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,950623,5,x,4,1,x,2,3
11/13/24 15:28,11/13/24 15:32,IP Address,157.201.98.1,100,232,TRUE,11/13/24 15:32,R_3HwfnqlOeoJe7Mw,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,olivia,Past,4.4,6.4,6.4,6.4,6.4,6,2,4,7,2,7,6,6,7,6,7,6,6,6,7,7,6,6,7,6,7,5,6,7,7,7,5,6,2,5,3,6,4,7,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,165796,5,x,3,4,x,2,1
11/13/24 15:33,11/13/24 15:37,IP Address,157.201.98.1,100,284,TRUE,11/13/24 15:37,R_78ELDT8eyMMwYcV,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JA,Past,2.4,2.4,2.4,2.4,2.2,2.36,1,1,7,1,2,1,1,7,1,2,1,1,7,1,2,1,1,7,1,2,1,1,7,1,1,7,1,7,1,7,5,6.5,2,Female,Caucasian American/White,20,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,248820,2,x,4,3,5,x,1
11/13/24 15:27,11/13/24 15:59,IP Address,192.64.2.138,100,1904,TRUE,11/13/24 15:59,R_5tGp0qjMbHeFzhh,43.4799,-110.762,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,MDC,Future,6.4,7,7,7,7,6.88,7,6,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,1,7,7,7,6,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,506773,x,2,4,3,5,1,x
11/13/24 16:03,11/13/24 16:07,IP Address,157.201.96.100,100,226,TRUE,11/13/24 16:07,R_1kFhwiRK7wpHXjj,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,sa,Past,1.6,2.8,4.4,3.6,6,3.68,1,1,1,1,4,1,1,5,3,4,3,3,5,5,6,3,3,5,2,5,6,6,6,6,6,1,5,3,4,4,5,3.25,6,Male,Caucasian American/White,20,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,336233,x,3,4,2,5,1,x
11/13/24 16:09,11/13/24 16:13,IP Address,157.201.98.1,100,254,TRUE,11/13/24 16:13,R_1KUYAHLQeejRYCe,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,DL,Future,1.4,2.4,2.6,1.4,1,1.76,1,1,2,1,2,2,2,3,2,3,3,3,2,3,2,1,1,2,1,2,1,1,1,1,1,6,1,7,1,7,6,6.5,7,Male,Caucasian American/White,22,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,314045,x,3,2,1,5,x,4
11/13/24 16:20,11/13/24 16:25,IP Address,199.19.117.11,100,318,TRUE,11/13/24 16:25,R_1v0T4JDtAkRkO9d,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AW,Past,4.6,6,5,5.8,4.6,5.2,3,5,7,1,7,7,6,7,3,7,4,6,7,1,7,5,6,7,4,7,3,5,7,1,7,7,1,7,1,7,6,6.75,7,Male,Caucasian American/White,21,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,134991,1,x,4,5,2,x,3
11/13/24 16:30,11/13/24 16:36,IP Address,192.187.62.4,100,379,TRUE,11/13/24 16:36,R_6pPEZVLsmG7zQpc,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AP,Past,6.6,6.8,7,6.4,5.4,6.44,6,7,6,7,7,7,7,7,6,7,7,7,7,7,7,6,7,7,6,6,5,6,6,5,5,7,1,7,1,7,7,7,7,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,191155,x,2,5,x,4,3,1
11/13/24 16:28,11/13/24 16:37,IP Address,65.129.23.36,100,546,TRUE,11/13/24 16:37,R_742Bz1Ob6MI0Mnl,43.6349,-116.2023,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KN,Future,1.6,1.6,1,1.6,1.2,1.4,2,1,1,1,3,3,1,2,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,5,6,2,3,5,4,4,7,Non-binary,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,130678,x,2,1,5,4,3,x
11/13/24 16:35,11/13/24 16:40,IP Address,205.185.107.58,100,311,TRUE,11/13/24 16:40,R_7uICSiLfFcEOnfy,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LB,Future,4.6,4.4,6,3,4.6,4.52,5,1,7,4,6,5,6,7,1,3,7,2,7,7,7,1,1,6,1,6,7,3,7,1,5,3,1,7,5,3,5,4.5,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,439006,4,x,2,x,3,5,1
11/13/24 17:06,11/13/24 17:13,IP Address,65.181.53.74,100,407,TRUE,11/13/24 17:13,R_8PSqLllp0Pr1jM8,43.8157,-111.7817,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,SC,Past,3.4,5.6,1.8,5.8,2.8,3.88,4,3,3,2,5,6,5,6,5,6,3,3,1,1,1,6,6,6,4,7,4,3,2,1,4,7,2,6,1,7,1,5.25,2,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,645070,5,x,2,1,4,x,3
11/13/24 17:35,11/13/24 17:47,IP Address,205.185.107.47,100,756,TRUE,11/13/24 17:47,R_5EyNW3eCkUaOW2m,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AG,Future,4.6,6.2,6.4,5.4,6.2,5.76,3,3,7,3,7,7,5,7,7,5,7,7,7,7,4,6,5,7,4,5,6,6,7,6,6,6,2,6,6,2,7,5.25,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,314014,x,2,1,x,3,4,5
11/13/24 17:58,11/13/24 18:13,IP Address,205.185.98.6,100,918,TRUE,11/13/24 18:13,R_1onEWSoMde5UrQI,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,TE,Past,1.6,3.4,3.4,1.6,1.8,2.36,3,1,1,2,1,4,3,4,4,2,3,5,5,2,2,2,1,2,1,2,3,1,1,2,2,4,4,4,4,4,5,4.25,7,Female,Caucasian American/White,21,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,171629,1,x,2,4,3,5,x
11/13/24 18:10,11/13/24 18:15,IP Address,205.185.105.19,100,245,TRUE,11/13/24 18:15,R_6ql5Q58xBGAwcc5,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KH,Future,4,4.4,4.4,4.6,2.2,3.92,4,5,4,2,5,5,4,5,2,6,4,6,5,3,4,5,5,5,2,6,3,2,2,1,3,5,1,7,2,6,6,6,7,Male,Caucasian American/White,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,857221,x,3,2,1,5,x,4
11/13/24 18:38,11/13/24 18:41,IP Address,205.185.110.133,100,174,TRUE,11/13/24 18:41,R_5KCLscTzNHlAGrr,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,KB,Future,2.4,3.8,4,4,3.6,3.56,3,1,2,1,5,3,1,7,1,7,4,1,7,1,7,4,1,7,1,7,2,1,7,1,7,4,1,7,1,7,5,5.75,5,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,604860,1,x,2,x,4,3,5
11/13/24 18:32,11/13/24 18:42,IP Address,205.185.105.50,100,576,TRUE,11/13/24 18:42,R_53kFCrrePtDIVCh,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,DC,Past,2.8,4.4,5.4,2,1.8,3.28,2,3,3,1,5,2,4,6,3,7,4,5,7,4,7,1,2,3,1,3,1,2,3,1,2,4,1,7,3,5,5,5.25,6,Male,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,325696,x,2,3,4,x,1,5
11/13/24 19:06,11/13/24 19:15,IP Address,205.185.107.58,100,552,TRUE,11/13/24 19:15,R_7CV6nLjVu3tLg9A,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,MD,Past,2,3.2,3,3,1.8,2.6,1,2,1,2,4,1,4,3,5,3,2,3,2,5,3,1,4,3,2,5,1,2,2,2,2,4,2,6,3,5,3,4.5,6,Female,Caucasian American/White,19,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,326860,5,x,2,1,4,3,x
11/13/24 19:21,11/13/24 19:28,IP Address,205.185.107.12,100,410,TRUE,11/13/24 19:28,R_1P6kEanICi3wb5b,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,mh,Future,5,4.2,6.2,6.2,5.6,5.44,5,5,4,6,5,6,7,3,2,3,7,6,6,5,7,6,6,7,5,7,5,6,6,5,6,6,3,5,6,2,6,4.75,7,Female,Caucasian American/White,19,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,141915,1,x,5,x,4,2,3
11/13/24 19:30,11/13/24 19:39,IP Address,205.185.107.38,100,556,TRUE,11/13/24 19:39,R_73jSiVu0ikRHTfc,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,AG,Past,5.4,3.8,2.2,1.8,4,3.44,5,5,7,3,7,3,4,4,2,6,2,2,2,1,4,2,2,2,1,2,4,4,5,2,5,3,1,7,3,5,7,5.5,7,Female,Other Ethnicity,21,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,999561,2,x,1,3,x,5,4
11/13/24 19:31,11/13/24 19:40,IP Address,205.185.107.32,100,593,TRUE,11/13/24 19:41,R_1OkMX2O3AQ3X4wo,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,BM,Future,4.2,4.4,5,4.6,3.6,4.36,2,2,7,4,6,5,3,5,4,5,7,5,6,4,3,5,4,6,4,4,2,2,6,2,6,3,4,4,4,4,2,3.25,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,738369,x,3,5,1,x,2,4
11/13/24 20:07,11/13/24 20:26,IP Address,205.185.107.46,100,1151,TRUE,11/13/24 20:26,R_69Z5M1iWzVMNFsd,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,MP,Future,5.6,5.4,5.8,5,4.6,5.28,5,7,6,3,7,6,6,6,4,5,6,7,5,4,7,5,6,5,4,5,5,5,4,4,5,6,2,6,1,7,4,5.75,7,Female,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,128643,x,2,5,1,3,4,x
11/13/24 20:22,11/13/24 20:30,IP Address,205.185.107.38,100,465,TRUE,11/13/24 20:30,R_1ReyrDAXxCSE71n,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,ELC,Past,4.4,5.8,5.2,6.4,5.2,5.4,3,4,5,5,5,6,5,6,6,6,4,5,6,6,5,6,7,6,7,6,5,5,6,5,5,4,3,5,3,5,4,4.5,4,Female,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,595208,x,3,1,2,4,5,x
11/13/24 20:35,11/13/24 20:40,IP Address,192.187.62.4,100,268,TRUE,11/13/24 20:40,R_1opBPYyxS7s5JVm,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LS,Future,4.8,5.6,6.8,4.2,2.2,4.72,5,5,6,2,6,5,5,7,5,6,7,6,7,7,7,6,3,5,2,5,2,2,3,2,2,4,2,6,4,4,2,4,7,Female,Caucasian American/White,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,100815,1,x,2,4,5,3,x
11/13/24 20:40,11/13/24 20:52,IP Address,66.222.26.32,100,734,TRUE,11/13/24 20:52,R_3H135GPWESRx1S3,37.086,-113.5609,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,LJ,Past,2.4,7,5,7,2,4.68,2,2,2,2,4,7,7,7,7,7,5,5,5,5,5,7,7,7,7,7,2,2,2,2,2,4,1,7,1,7,7,6.25,6,Female,Caucasian American/White,48,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,917301,x,3,4,x,5,2,1
11/13/24 21:48,11/13/24 21:55,IP Address,157.201.96.100,100,437,TRUE,11/13/24 21:55,R_5cG2AkAkHRbzhDz,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,JB,Future,2.2,2.2,2.2,3.8,3.4,2.76,1,1,1,1,7,1,1,1,1,7,1,1,1,1,7,3,3,5,1,7,3,3,3,1,7,3,1,7,4,4,3,4.25,6,Male,Other Ethnicity,21,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,926324,x,4,2,5,3,x,1
11/13/24 21:58,11/13/24 22:05,IP Address,205.185.107.42,100,467,TRUE,11/13/24 22:05,R_5DP82S8u45dU21e,43.8125,-111.7855,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,ta,Past,6.4,6.4,6.2,6.8,4.6,6.08,7,7,6,6,6,6,6,7,7,6,5,6,6,7,7,7,7,7,7,6,5,5,4,5,4,5,7,1,6,2,3,2.75,5,Male,Caucasian American/White,18,Latter-day Saint,after this event has already occurred,AFTER,started,moved,acquired,,135970,5,x,2,x,1,3,4
11/13/24 22:10,11/13/24 22:15,IP Address,199.19.117.220,100,296,TRUE,11/13/24 22:15,R_5NqPYJnwZ0fTfvz,43.5553,-111.8922,anonymous,EN,I am at least 18 years old. I understand this consent form and I agree to participate in the research.,cp,Future,4.8,5.6,3.2,5.2,4.8,4.72,5,5,6,2,6,6,6,6,4,6,3,3,3,4,3,5,5,6,4,6,5,5,6,3,5,5,1,7,2,6,2,5,7,Male,Caucasian American/White,18,Latter-day Saint,before this event will occur,BEFORE,starts,moves,acquires,,337993,x,2,4,5,3,1,x
